Name,Team,PA,AB,H,HR,R,BB,HBP,OBP,SLG
Freyerso Vasquez,BOS,1,0.9366,0.1438,0.0118,0.0666,0.0399,0.012,0.196545,0.213965
Pedro Roque,KCR,1,0.9332,0.1425,0.0078,0.0652,0.0453,0.01,0.198654,0.203279
Danny Cancro,COL,1,0.9291,0.1653,0.0072,0.072,0.0474,0.012,0.22567,0.230976
Trey Faltine,CIN,1,0.9236,0.1509,0.0146,0.0752,0.0539,0.011,0.216732,0.252057
Carter Mathison,PHI,1,0.9205,0.1433,0.0244,0.082,0.056,0.012,0.212213,0.261488
Feldi Tavarez,WSN,1,0.9418,0.1294,0.0139,0.062,0.0367,0.01,0.17686,0.199936
Gabriel Porras,TOR,1,0.9275,0.1365,0.0069,0.0619,0.05,0.011,0.198353,0.189326
Paulo Asprilla,STL,1,0.9401,0.131,0.0076,0.0573,0.0384,0.01,0.180175,0.181045
Hector Hernandez,CHW,1,0.9405,0.1392,0.0125,0.0642,0.036,0.012,0.188008,0.207762
Frank Moreno,NYM,1,0.9357,0.1262,0.0099,0.0603,0.0388,0.014,0.179773,0.184568
Cooper McMurray,ATL,1,0.917,0.1579,0.0183,0.0796,0.0615,0.01,0.230391,0.261287
Luis Thomas,CHC,1,0.9375,0.1507,0.0063,0.0665,0.041,0.01,0.202571,0.20256
Samil Dishmey,LAD,1,0.933,0.159,0.0154,0.0765,0.0455,0.01,0.215426,0.247803
Yoxander Benitez,SFG,1,0.931,0.1471,0.0042,0.0601,0.0485,0.009,0.205484,0.196348
Roberto Gabot,BAL,1,0.9341,0.1286,0.0063,0.0583,0.0434,0.011,0.18379,0.176534
Dario Laverde,LAA,1,0.928,0.1687,0.0138,0.0735,0.0505,0.01,0.23019,0.259267
Yorman Licourt,TOR,1,0.9245,0.1375,0.02,0.0726,0.055,0.009,0.20237,0.240454
Liordanys Menendez,LAA,1,0.9379,0.1452,0.0049,0.0588,0.0396,0.011,0.196646,0.193304
Yadier Fuentes,NYM,1,0.9376,0.1251,0.0098,0.0594,0.0399,0.011,0.17676,0.181954
Ricky Duran,ATH,1,0.9311,0.1542,0.0043,0.0637,0.0474,0.01,0.212514,0.201375
Jhon Gonzalez,MIN,1,0.9521,0.1504,0.0095,0.0623,0.0264,0.01,0.187607,0.213213
C.J. Pittaro,ATH,1,0.915,0.1691,0.0074,0.0733,0.0625,0.011,0.243648,0.241858
Luis De Leon,SDP,1,0.9192,0.1363,0.0054,0.0629,0.0583,0.011,0.206488,0.185379
Starlin Aguilar,LAA,1,0.9439,0.1649,0.0184,0.0718,0.0356,0.009,0.210405,0.26168
Camilo Diaz,HOU,1,0.9384,0.1315,0.0134,0.0662,0.0411,0.009,0.182384,0.207055
Givian Sirvania,BOS,1,0.9366,0.162,0.009,0.0712,0.0399,0.012,0.214824,0.233291
Luis Frias,SFG,1,0.9438,0.1493,0.009,0.0617,0.0347,0.01,0.194838,0.211909
Roberto Saucedo,LAD,1,0.9419,0.1256,0.0137,0.0629,0.0366,0.01,0.172944,0.194607
Joseph Sequera,,1,0.9314,0.1284,0.009,0.061,0.0451,0.012,0.186301,0.186708
Mulivai Levu,CIN,1,0.9348,0.1666,0.0223,0.0799,0.0427,0.011,0.221251,0.277386
Carlos De Los Santos,MIA,1,0.9433,0.1528,0.0122,0.0659,0.0352,0.01,0.198855,0.221881
Abel De Leon,CHC,1,0.9375,0.1221,0.0113,0.0601,0.04,0.011,0.173848,0.18336
Jack Wheeler,TEX,1,0.9486,0.1395,0.014,0.0635,0.0289,0.011,0.180175,0.211891
Adriel Radney,ARI,1,0.9316,0.163,0.0107,0.0736,0.0469,0.01,0.22085,0.240876
Mason Neville,CIN,1,0.9256,0.1414,0.0262,0.0781,0.0539,0.009,0.205182,0.266314
Yorber Semprun,NYM,1,0.9396,0.1497,0.0071,0.0651,0.0389,0.01,0.199458,0.205513
Bralyn Brazoban,PIT,1,0.9344,0.1482,0.0102,0.0674,0.0451,0.009,0.203174,0.222389
Samuell Sanchez,DET,1,0.9193,0.1188,0.0157,0.066,0.0562,0.013,0.188812,0.200261
Jack Valbrune,HOU,1,0.9254,0.1494,0.0104,0.0695,0.0531,0.01,0.213418,0.216663
Agustin Acosta,LAD,1,0.932,0.1364,0.016,0.0705,0.0445,0.012,0.193733,0.219635
Joel Dragoo,PHI,1,0.8995,0.1444,0.0089,0.075,0.079,0.01,0.234408,0.223569
Ricki Moneys,MIL,1,0.9322,0.1319,0.0091,0.0631,0.0463,0.01,0.189013,0.192877
Aiverson Barazarte,ATH,1,0.9271,0.125,0.0071,0.0578,0.0484,0.013,0.187205,0.17517
Jeans Carrizalez,HOU,1,0.9414,0.1165,0.0113,0.0569,0.0351,0.012,0.164307,0.176333
Frandy Guillen,BAL,1,0.9469,0.1424,0.0108,0.0616,0.0316,0.01,0.184795,0.203506
Sean Barnett,SDP,1,0.9232,0.156,0.0234,0.0806,0.0523,0.013,0.222256,0.272964
David Carrera,NYY,1,0.9157,0.1376,0.0144,0.0707,0.0618,0.011,0.211309,0.219177
Abraham Bastidas,SDP,1,0.9222,0.1319,0.0084,0.0628,0.0513,0.015,0.199056,0.190306
Jesús  Pérez,STL,1,0.946,0.1493,0.0111,0.0646,0.0325,0.01,0.192628,0.216279
Jose Manon,ATL,1,0.9488,0.1477,0.0073,0.0641,0.0287,0.011,0.188209,0.200464
Engelth Urena,NYY,1,0.9126,0.1517,0.0167,0.0788,0.0659,0.01,0.228583,0.253671
Yeison Oviedo,SFG,1,0.9458,0.1571,0.0044,0.0585,0.0327,0.01,0.200663,0.20332
Enyervert Perez,ARI,1,0.9286,0.1652,0.0161,0.0782,0.0479,0.012,0.226072,0.2619
Victor Rodriguez,LAA,1,0.9409,0.148,0.0181,0.069,0.0376,0.01,0.196445,0.245191
Gregory Rodriguez,TBR,1,0.9462,0.1244,0.0083,0.0558,0.0333,0.009,0.16742,0.178398
Yonathan Aro,LAA,1,0.9429,0.1189,0.0102,0.0537,0.0346,0.011,0.16521,0.175416
Cesar Acosta,NYM,1,0.9406,0.1237,0.0096,0.0587,0.0389,0.009,0.172341,0.184244
Jose Marcano,TEX,1,0.9327,0.1601,0.0139,0.0726,0.0458,0.01,0.216832,0.238662
Cristian Montilla,MIL,1,0.9392,0.1529,0.0044,0.0634,0.0393,0.01,0.203073,0.201022
Jose Flores,BAL,1,0.9341,0.1137,0.0072,0.0538,0.0444,0.01,0.168826,0.161118
Freider Rojas,MIL,1,0.9241,0.1152,0.0084,0.0585,0.0544,0.01,0.180376,0.169246
Angeni Fernandez,MIL,1,0.9352,0.1428,0.0114,0.0668,0.0423,0.011,0.196947,0.209688
Johenssy Colome,ATH,1,0.9281,0.1329,0.0083,0.0614,0.0474,0.013,0.194135,0.192759
Julio Zayas,NYM,1,0.9233,0.159,0.0161,0.0767,0.0562,0.009,0.225168,0.251706
Fidel Montero,CHW,1,0.9265,0.1324,0.0189,0.0698,0.051,0.011,0.19524,0.22299
Dennys Riera,SFG,1,0.9478,0.1496,0.0097,0.0608,0.0267,0.014,0.191122,0.213442
Johan Gomez,CHC,1,0.9475,0.1266,0.0116,0.0598,0.029,0.012,0.168324,0.187757
Alexander Ramirez,CHC,1,0.9315,0.1625,0.0228,0.0834,0.048,0.009,0.220448,0.28073
Yeiker Reyes,COL,1,0.9252,0.1751,0.0099,0.0781,0.0543,0.009,0.23943,0.254215
Raul Pereira,TEX,1,0.9426,0.1346,0.0037,0.0558,0.0359,0.01,0.181279,0.176003
Armando Lao,DET,1,0.9413,0.122,0.0077,0.0556,0.0352,0.012,0.169931,0.170615
José Rodríguez,MIL,1,0.9402,0.141,0.0062,0.0605,0.0383,0.01,0.190118,0.190279
Rodny Rosario,CLE,1,0.9301,0.134,0.0071,0.0608,0.0484,0.01,0.193231,0.188259
Junior Suriel,LAA,1,0.9389,0.156,0.0098,0.0668,0.0396,0.01,0.206488,0.221962
Dawvris Brito,BOS,1,0.9436,0.137,0.0076,0.06,0.0339,0.011,0.182686,0.193196
Manni Ramirez,TEX,1,0.9436,0.1466,0.0201,0.0708,0.0349,0.01,0.192327,0.241522
Yairo Padilla,STL,1,0.9342,0.1783,0.0104,0.078,0.0443,0.01,0.233604,0.261186
Moises Morales,MIA,1,0.9302,0.1207,0.0096,0.0586,0.0463,0.012,0.179773,0.178994
Eli Lovich,CHC,1,0.9294,0.1491,0.0153,0.0733,0.0501,0.009,0.209099,0.238326
Carlos Rondon,NYY,1,0.9289,0.1063,0.0116,0.0566,0.0486,0.011,0.166616,0.166433
Emilio Sanchez,BAL,1,0.9213,0.1178,0.0036,0.0566,0.0572,0.01,0.185799,0.15782
Sebastian Romero,CHW,1,0.9495,0.1324,0.0209,0.0652,0.027,0.012,0.17214,0.222538
Adbiel Feliz,PIT,1,0.9193,0.1446,0.004,0.0656,0.0602,0.009,0.214723,0.192538
Endy Rios,SDP,1,0.9463,0.1486,0.0071,0.0613,0.0332,0.009,0.191624,0.202895
Sebastian Franeites,MIL,1,0.9332,0.1157,0.0125,0.0592,0.0443,0.011,0.171738,0.18174
Moises Salazar,MIL,1,0.9242,0.1113,0.0119,0.0595,0.0493,0.015,0.176358,0.174962
Raymer Medina,TBR,1,0.933,0.129,0.0047,0.0577,0.0465,0.009,0.185297,0.174277
Dexters Peralta,NYY,1,0.94,0.1241,0.0139,0.0615,0.0385,0.01,0.173345,0.194574
Juan Brima,ARI,1,0.9206,0.1355,0.0086,0.0661,0.0589,0.009,0.204278,0.196611
Austin Green,NYY,1,0.9289,0.1579,0.0125,0.0729,0.0486,0.011,0.218439,0.238239
Abel Lorenzo,LAD,1,0.9429,0.1616,0.0143,0.0763,0.0346,0.011,0.208095,0.246262
Esterling Rodriguez,PHI,1,0.9325,0.1401,0.0153,0.0701,0.046,0.01,0.196947,0.22134
Bryan Rodriguez,COL,1,0.937,0.1396,0.0123,0.0654,0.0375,0.014,0.191925,0.210459
Eli Pitts,CIN,1,0.9429,0.1467,0.0144,0.0669,0.0356,0.01,0.19313,0.222823
Andy Mata,DET,1,0.9363,0.1382,0.0073,0.0617,0.0402,0.012,0.191222,0.194062
Enny Rodriguez,DET,1,0.9343,0.1353,0.0097,0.0635,0.0442,0.01,0.190318,0.198758
Jack Lines,TBR,1,0.923,0.1418,0.0113,0.0694,0.0475,0.018,0.208195,0.21896
Juan Montero,BOS,1,0.9117,0.1583,0.0117,0.0769,0.0628,0.014,0.236115,0.247669
Darison Garcia,KCR,1,0.9151,0.1284,0.0046,0.0638,0.0634,0.01,0.202671,0.177248
Jeyson Horton,LAA,1,0.928,0.1315,0.0069,0.0583,0.0495,0.011,0.192829,0.182004
Luis Leon,MIA,1,0.9323,0.1377,0.0137,0.0676,0.0452,0.011,0.194737,0.216883
Dominic Smith,ATL,10.633,9.5488,2.3886,0.2753,1.1288,0.8538,0.117,0.317044,0.38541
Gabriel Lopez,COL,1,0.937,0.1411,0.0103,0.0645,0.0405,0.011,0.193432,0.206617
Yojanser Calzado,CIN,1,0.9307,0.1436,0.0085,0.0657,0.0488,0.009,0.20227,0.202213
Alessander De La Cruz,COL,1,0.9301,0.168,0.0183,0.0799,0.0484,0.01,0.227378,0.269756
Angel Mejia,SDP,1,0.9383,0.12,0.0072,0.0551,0.0392,0.011,0.170935,0.167857
Corey Cousin,KCR,1,0.9272,0.1279,0.0123,0.0645,0.0503,0.011,0.190017,0.197692
Landyn Vidourek,COL,1,0.9094,0.1339,0.0155,0.0738,0.0711,0.008,0.21392,0.225863
Rey Cruz,PHI,1,0.9385,0.13,0.0089,0.0603,0.038,0.012,0.180777,0.184656
Carlos Vielma,COL,1,0.9222,0.1587,0.006,0.0688,0.0553,0.011,0.225972,0.217849
Carlos Done,TEX,1,0.9426,0.1304,0.0135,0.0619,0.0359,0.01,0.177061,0.202631
Jhostin Genao,TEX,1,0.9387,0.1331,0.0087,0.0611,0.0388,0.011,0.18369,0.18973
Yeisy Celesten,TEX,1,0.9237,0.1452,0.0171,0.0726,0.0548,0.01,0.210907,0.235466
Geomaikel Martinez,BOS,1,0.9486,0.1667,0.0102,0.0685,0.0289,0.011,0.207492,0.236348
Deivis Velasquez,PHI,1,0.9305,0.1211,0.0108,0.061,0.047,0.011,0.179873,0.182697
Jadyn Fielder,HOU,1,0.9104,0.1465,0.0144,0.0772,0.0621,0.016,0.22557,0.240114
Francisco Del Campo,MIA,1,0.9342,0.1223,0.0088,0.0575,0.0433,0.011,0.177363,0.17812
Kenneth Melendez,NYY,1,0.9349,0.114,0.0078,0.0551,0.0426,0.011,0.168324,0.163761
Misael Mojica,WSN,1,0.9299,0.1421,0.0088,0.0643,0.0476,0.011,0.201567,0.20271
Cristian Perez,DET,1,0.9423,0.148,0.0195,0.071,0.0362,0.01,0.195039,0.240582
Josh Hogue,MIA,1,0.9272,0.1619,0.0156,0.075,0.0503,0.011,0.224164,0.254206
Arlenn Manzanillo,ATL,1,0.9369,0.1218,0.0091,0.0589,0.0416,0.01,0.174149,0.177073
Wilber Reinoso,CLE,1,0.9442,0.1391,0.0083,0.0608,0.0343,0.01,0.184192,0.195404
Enyerberth Guevara,PIT,1,0.9384,0.1276,0.0097,0.0591,0.0381,0.012,0.178467,0.184676
Eddson Martinez,SDP,1,0.9172,0.1444,0.0072,0.0672,0.0603,0.011,0.216632,0.205844
Juan Figueroa,PIT,1,0.9284,0.1449,0.0087,0.0665,0.0501,0.01,0.205885,0.205407
Rony Bello,WSN,1,0.9408,0.1475,0.0092,0.0657,0.0357,0.012,0.196043,0.208546
Darling Montero,TEX,1,0.9297,0.1293,0.0043,0.0589,0.0468,0.012,0.188912,0.178122
Juan Macero,LAD,1,0.937,0.1476,0.0054,0.0648,0.0405,0.011,0.19996,0.197012
Moises Bolivar,LAD,1,0.9419,0.1381,0.0166,0.0682,0.0376,0.009,0.185498,0.218919
Joscar Hernandez,ARI,1,0.9296,0.1346,0.0108,0.0673,0.0449,0.014,0.194336,0.201915
William Ferrufino,COL,1,0.9419,0.1616,0.0107,0.071,0.0336,0.013,0.209099,0.237499
Casey Martin,MIL,1,0.9281,0.1611,0.0172,0.0803,0.0504,0.01,0.222457,0.271522
Pedro Ibarguen,MIL,1,0.91,0.158,0.0137,0.079,0.0675,0.011,0.237521,0.247912
Jhojan Downer,SDP,1,0.9293,0.112,0.0061,0.0542,0.0492,0.01,0.171939,0.156462
Fabian Alcantara,SDP,1,0.9373,0.1244,0.0201,0.0659,0.0412,0.01,0.176358,0.213592
Manuel Baez,SEA,1,0.9396,0.105,0.0074,0.0506,0.0369,0.012,0.154565,0.149957
Angel Suarez,ARI,1,0.9106,0.1294,0.004,0.0646,0.0669,0.011,0.208195,0.175928
Curley Martha,TEX,1,0.9396,0.1602,0.0114,0.0704,0.0369,0.012,0.210003,0.2351
Marwin Rivero,KCR,1,0.9393,0.1385,0.0089,0.0628,0.0392,0.01,0.188511,0.196423
Breyias Dean,MIA,1,0.9332,0.1357,0.0137,0.0648,0.0423,0.013,0.191825,0.210459
Naibel Mariano,CIN,1,0.947,0.1529,0.0103,0.0644,0.0315,0.01,0.19524,0.21679
Juan Mosqueda,TEX,1,0.9357,0.1061,0.0098,0.054,0.0408,0.012,0.159586,0.159773
Freilyn Rodriguez,CLE,1,0.9402,0.1357,0.0076,0.0603,0.0393,0.009,0.184795,0.189215
Brayden Corn,SEA,1,0.9197,0.1244,0.0129,0.0656,0.0578,0.011,0.194034,0.198543
Esnaider Vargas,WSN,1,0.9537,0.1528,0.0118,0.0653,0.0258,0.009,0.18841,0.221348
Yojan Coronel,DET,1,0.9464,0.1374,0.0119,0.0625,0.0311,0.011,0.180275,0.203085
Oswaldo Osorio,LAD,1,0.9182,0.1469,0.0197,0.0791,0.0593,0.011,0.218138,0.250163
Jesus Guerrero,NYY,1,0.9309,0.107,0.0084,0.0541,0.0446,0.013,0.165311,0.157482
Cristopher Polanco,TOR,1,0.9175,0.1112,0.005,0.0558,0.061,0.01,0.182987,0.156185
Antoni Urena,LAD,1,0.9172,0.1179,0.0073,0.0625,0.0613,0.01,0.190017,0.170955
Omar Bustamante,DET,1,0.9383,0.1128,0.0081,0.0545,0.0382,0.012,0.163704,0.1637
Franklin Merisu,TBR,1,0.9391,0.1341,0.0085,0.0603,0.0404,0.009,0.184292,0.191886
Ricardo Crespo,SFG,1,0.8973,0.1308,0.0075,0.0647,0.0792,0.012,0.222959,0.191575
Brayan Cortesia,WSN,1,0.9359,0.1382,0.0044,0.0593,0.0416,0.011,0.191624,0.180789
Carlos Hernandez,CIN,1,0.9348,0.1366,0.0054,0.0593,0.0437,0.01,0.191122,0.183783
Isaac Velasquez,BOS,1,0.9406,0.1225,0.0146,0.0611,0.0359,0.012,0.171136,0.196683
Freiker Betencourt,CHC,1,0.9274,0.1295,0.0093,0.0642,0.0501,0.011,0.191423,0.191503
Leonard Rijo,MIL,1,0.9272,0.1361,0.0054,0.0622,0.0493,0.012,0.198252,0.18572
Darell Morel,PIT,1,0.9324,0.1333,0.0068,0.0619,0.0461,0.01,0.190218,0.18876
Johanderson Tarazona,MIL,1,0.9272,0.1082,0.0105,0.0569,0.0493,0.012,0.170232,0.166954
Santiago Almao,TEX,1,0.9297,0.1577,0.0072,0.0685,0.0488,0.01,0.217435,0.21749
Santiago Pinto,DET,1,0.9484,0.1555,0.0125,0.0687,0.0301,0.01,0.196445,0.229966
Matias Palacio,TBR,1,0.926,0.1298,0.0048,0.0599,0.0505,0.012,0.19313,0.177646
Jefferson Vargas,CLE,1,0.9331,0.1231,0.0044,0.055,0.0454,0.01,0.179271,0.164613
Fabian Ulloa,MIN,1,0.9419,0.1582,0.0069,0.0648,0.0366,0.01,0.205684,0.214035
Jaeden Calderon,PHI,1,0.9225,0.1545,0.0171,0.0792,0.055,0.011,0.221452,0.255393
Daiber De Los Santos,MIN,1,0.9399,0.1193,0.0107,0.0573,0.0376,0.011,0.168625,0.18236
Nomar Velasquez,CLE,1,0.9341,0.1487,0.01,0.0659,0.0444,0.01,0.203977,0.210791
Alfiery Matos,NYY,1,0.9319,0.124,0.0105,0.0623,0.0456,0.011,0.18138,0.184676
Romeli Espinosa,PHI,1,0.9525,0.1463,0.0083,0.0624,0.024,0.012,0.183087,0.204199
Yojancel Cabrera,LAA,1,0.9399,0.1504,0.0111,0.0635,0.0376,0.011,0.199859,0.217896
Daniel Rojas,STL,1,0.9549,0.1494,0.01,0.0619,0.0246,0.009,0.18379,0.209027
Andres Garza,,1,0.9353,0.1108,0.0087,0.0541,0.0422,0.011,0.164708,0.16198
Rafael Flores,TOR,1,0.9275,0.1405,0.0111,0.0665,0.046,0.015,0.20237,0.208841
Diego Tornes,ATL,1,0.9428,0.1427,0.0087,0.0651,0.0357,0.01,0.189214,0.203543
Junior Castillo,WSN,1,0.9309,0.1169,0.0089,0.0565,0.0476,0.01,0.175254,0.17048
Gerlyn Payano,MIL,1,0.9241,0.1205,0.0159,0.0657,0.0534,0.011,0.185699,0.199004
Sandy Luciano,KCR,1,0.9352,0.1549,0.0094,0.0677,0.0443,0.009,0.209099,0.219204
Alex Rodriguez,TEX,1,0.9217,0.1362,0.01,0.0655,0.0568,0.01,0.203877,0.200391
Abel Sosa,MIN,1,0.941,0.1522,0.0126,0.0675,0.0375,0.01,0.200562,0.224655
Caden Merritt,ATL,1,0.922,0.1408,0.0137,0.0732,0.0555,0.011,0.208195,0.225597
Darian Castillo,SDP,1,0.9212,0.148,0.0046,0.0652,0.0553,0.012,0.21623,0.19898
Adrian Feliz,NYY,1,0.937,0.1339,0.0061,0.0594,0.0405,0.011,0.186201,0.181537
Giomar Ubiera,NYM,1,0.9243,0.1164,0.0091,0.0605,0.0522,0.012,0.18138,0.172563
Osmar Torrealba,CLE,1,0.918,0.1358,0.0098,0.066,0.0585,0.012,0.207191,0.200436
Alejandro Cruz,CHW,1,0.9375,0.1299,0.0088,0.0601,0.04,0.011,0.181681,0.185707
Víctor Gonzalez,TEX,1,0.9347,0.1209,0.0121,0.0603,0.0418,0.012,0.175454,0.187868
Ronnier Heras,SDP,1,0.9453,0.135,0.0042,0.0558,0.0342,0.009,0.17897,0.174971
Sebastian Espinoza,CLE,1,0.9311,0.1228,0.0113,0.0605,0.0474,0.01,0.180978,0.18548
Eider Gutierrez,CIN,1,0.9409,0.1533,0.0195,0.073,0.0336,0.014,0.201768,0.24636
Pedro Silva,SDP,1,0.9353,0.1083,0.0102,0.0543,0.0422,0.011,0.162197,0.163156
Raunny Figueredo,MIA,1,0.9343,0.1552,0.0134,0.0711,0.0402,0.014,0.210304,0.233972
Dayron Oramas,NYM,1,0.958,0.1529,0.007,0.062,0.0205,0.01,0.184192,0.206785
Renso Tenas,KCR,1,0.9362,0.1377,0.0053,0.0599,0.0403,0.012,0.190821,0.18479
Brandon Vasquez,SFG,1,0.9349,0.1565,0.0071,0.0636,0.0446,0.009,0.211007,0.215424
Frainner Chirinos,BAL,1,0.937,0.1216,0.0132,0.0603,0.0405,0.011,0.173848,0.188901
Saivel Zayas,TEX,1,0.9466,0.1474,0.0141,0.0667,0.0309,0.011,0.190118,0.224276
Nishentel Meyers,CIN,1,0.944,0.1419,0.013,0.0645,0.0325,0.012,0.187205,0.212924
Alam Bruno,ARI,1,0.9356,0.1307,0.0065,0.0602,0.0429,0.01,0.184393,0.182022
Eiker Lothar,TOR,1,0.9475,0.1347,0.0107,0.0597,0.031,0.01,0.176459,0.19504
Luis Quesada,HOU,1,0.9224,0.13,0.0177,0.0699,0.0541,0.012,0.196947,0.218018
Ronald Terrero,BAL,1,0.943,0.136,0.0045,0.0565,0.0355,0.01,0.182284,0.178791
Andrés Rivero,SFG,1,0.9488,0.1228,0.0079,0.0519,0.0287,0.011,0.163202,0.172218
Heriberto Rincon,NYM,1,0.9488,0.1616,0.011,0.0701,0.0307,0.009,0.202169,0.228288
Roiner Quintana,HOU,1,0.9314,0.1392,0.0127,0.0679,0.0471,0.01,0.197148,0.211939
Yunior Quezada,LAD,1,0.9449,0.1351,0.0163,0.0671,0.0326,0.011,0.179472,0.214732
Edgardo Figueroa,WSN,1,0.9468,0.1208,0.0134,0.058,0.0307,0.011,0.163202,0.188002
Lazaro Morales,SFG,1,0.9438,0.1356,0.0117,0.0596,0.0337,0.011,0.181079,0.202056
Edelson Cabral,ATL,1,0.9349,0.1283,0.0071,0.0601,0.0426,0.011,0.182686,0.18034
Luis Rives,HOU,1,0.9254,0.1319,0.0149,0.0688,0.0521,0.011,0.195842,0.210396
Maikel Acosta,MIA,1,0.9383,0.1452,0.006,0.062,0.0382,0.012,0.196244,0.196526
Gabriel Rosario,BAL,1,0.9311,0.1318,0.0182,0.0673,0.0454,0.012,0.190017,0.218129
Oliver Chapman,LAD,1,0.9359,0.1123,0.0112,0.0585,0.0386,0.014,0.165612,0.172241
Royner Bravo,NYM,1,0.9376,0.1368,0.007,0.0615,0.0409,0.01,0.188511,0.190913
Yojackson Laya,LAD,1,0.93,0.1367,0.0053,0.0637,0.0465,0.012,0.196043,0.184839
Yordani Martinez,MIA,1,0.9262,0.1321,0.0064,0.0628,0.0503,0.012,0.19524,0.187217
Euris Acosta,WSN,1,0.9478,0.1515,0.0059,0.0632,0.0297,0.011,0.19303,0.198671
Pedro Blanco,ARI,1,0.9296,0.151,0.0193,0.0766,0.0489,0.01,0.210806,0.256454
Adam Frazier,LAA,11.3764,10.2591,2.3796,0.1591,1.0326,0.8111,0.1706,0.29683,0.32767
Joshua Fermin,KCR,1,0.9453,0.1371,0.0093,0.0611,0.0322,0.011,0.181079,0.196551
Frederik Jimenez,BOS,1,0.9277,0.144,0.0193,0.0744,0.0508,0.01,0.205684,0.244907
Sandy Presbot,MIA,1,0.9322,0.1338,0.0089,0.0664,0.0463,0.01,0.190921,0.192984
Jose Valdez,SFG,1,0.9389,0.1286,0.0138,0.0601,0.0386,0.011,0.17897,0.200873
Daniel Mielcarek,LAD,1,0.9281,0.1229,0.0155,0.0665,0.0504,0.01,0.184092,0.200086
Darian Rojas,ATH,1,0.9331,0.1343,0.0109,0.0622,0.0444,0.011,0.190519,0.199336
Leudy Arache,COL,1,0.9509,0.167,0.0093,0.068,0.0286,0.009,0.205484,0.231675
Joaquin Arias Jr.,TEX,1,0.9377,0.1473,0.0079,0.0636,0.0418,0.009,0.198956,0.20529
Angel Garcia,BAL,1,0.941,0.1452,0.0118,0.0648,0.0345,0.013,0.193532,0.214984
Michalle Mercedes,NYM,1,0.955,0.1466,0.0092,0.0621,0.0225,0.011,0.180878,0.205131
Aaron Guzman,LAD,1,0.9399,0.1409,0.007,0.0637,0.0386,0.01,0.190318,0.194276
Armstrong Muhoozi,PIT,1,0.9404,0.1419,0.0104,0.0653,0.0371,0.011,0.190821,0.205125
Cesar Paredes,LAA,1,0.9339,0.1216,0.0099,0.0582,0.0436,0.011,0.176961,0.180854
Victor Izturis,CLE,1,0.921,0.1431,0.012,0.0691,0.0565,0.011,0.211509,0.219653
Jose Colina,CIN,1,0.9419,0.1385,0.0135,0.0639,0.0366,0.01,0.185899,0.207772
Steven Cruz,CLE,1,0.9089,0.126,0.009,0.0665,0.0696,0.01,0.206488,0.186599
Carlos Sandoval,HOU,1,0.9264,0.1332,0.0132,0.0672,0.0501,0.012,0.196143,0.20747
Julio Henriquez,MIA,1,0.9292,0.1587,0.0117,0.0727,0.0463,0.013,0.218941,0.241821
Gian Zapata,ARI,1,0.9316,0.1383,0.0161,0.0703,0.0459,0.011,0.196043,0.22295
Pedro Dalmagro,CLE,1,0.9402,0.154,0.0133,0.0694,0.0383,0.01,0.203174,0.235163
Fabian Gonzalez,TOR,1,0.9405,0.1279,0.0093,0.0589,0.038,0.01,0.17666,0.185433
Facundo Velásquez,STL,1,0.9273,0.1357,0.0164,0.0693,0.0522,0.009,0.19775,0.226464
Carlos Salazar,TBR,1,0.9411,0.1349,0.0054,0.058,0.0364,0.011,0.183087,0.180852
Pedro Tovar,BAL,1,0.9371,0.137,0.0093,0.0617,0.0424,0.009,0.189214,0.198485
Daniel Jackson,COL,1,0.9252,0.1721,0.0227,0.0855,0.0523,0.011,0.236417,0.290208
Jordan Beck,COL,10.9882,9.9654,2.3565,0.3076,1.2254,0.8241,0.0769,0.297671,0.392378
Dylan Fien,ATH,1,0.9362,0.1652,0.0106,0.0707,0.0423,0.01,0.218439,0.246101
Ariel Lebron,HOU,1,0.9304,0.1392,0.0111,0.0668,0.0421,0.016,0.198152,0.20647
Eddy Marmolejos,WSN,1,0.9478,0.1432,0.0116,0.0626,0.0307,0.01,0.184694,0.209854
Lucas Takahashi,STL,1,0.8987,0.1081,0.0069,0.0594,0.0798,0.01,0.198755,0.159119
Jose Camacho,MIA,1,0.9443,0.1412,0.0102,0.0622,0.0342,0.01,0.186201,0.202902
Rubel Arias,LAD,1,0.935,0.1301,0.0122,0.0652,0.0435,0.01,0.184393,0.197433
Luis Luna,LAD,1,0.9478,0.134,0.0081,0.0604,0.0297,0.011,0.175454,0.186432
Jose De La Cruz,COL,1,0.9341,0.1326,0.0076,0.0604,0.0424,0.012,0.187808,0.187988
Hansel Jimenez,CIN,1,0.9419,0.1363,0.014,0.0636,0.0346,0.012,0.18369,0.207665
Hector Paulino,CHW,1,0.9425,0.1438,0.0155,0.0667,0.035,0.011,0.19062,0.219947
Yosneiker Rivas,SFG,1,0.9349,0.1709,0.0085,0.0689,0.0436,0.01,0.22547,0.243876
Nestor Rios,MIA,1,0.9393,0.1171,0.0085,0.0549,0.0372,0.012,0.167018,0.169275
Manuel German,KCR,1,0.9503,0.1572,0.0207,0.0734,0.0272,0.011,0.196244,0.255919
Kamuel Villar,COL,1,0.9291,0.1542,0.0054,0.0665,0.0494,0.01,0.214522,0.210311
Jhonny Osta,BOS,1,0.9486,0.1553,0.0112,0.0663,0.0299,0.01,0.196043,0.227282
