966,Richard Lovelady,WSN,1,44,47.2,22,5,44,16,0.94,1.3,4.15,999
967,Angel Felipe,,2,40,45.1,22,4,47,26,0.79,1.43,4.37,999
968,Grant Wolfram,BAL,0,41,52.1,25,6,51,24,1.03,1.41,4.3,999
969,Jesús Broca,MIL,0,33,65,30,6,55,28,0.83,1.32,4.15,999
970,Nic Enright,TOR,0,37,46.1,21,6,41,16,1.17,1.3,4.08,999
971,Matt Pushard,STL,1,42,53.1,24,6,46,19,1.01,1.31,4.05,999
972,Robinson Ortiz,SEA,1,41,51.1,24,4,51,26,0.7,1.35,4.21,999
973,Calvin Faucher,MIA,1,53,51,23,5,49,24,0.88,1.43,4.06,999
974,Trent Harris,SFG,0,38,56.2,24,7,49,17,1.11,1.29,3.81,999
975,Bryan Baker,TBR,0,54,53.1,25,8,56,21,1.35,1.29,4.22,999
976,Tyler Samaniego,BOS,1,39,47.2,21,5,41,19,0.94,1.34,3.96,999
977,Isaac Mattson,PIT,1,46,54.1,25,6,50,26,0.99,1.4,4.14,999
978,Patrick Halligan,BOS,2,33,54,27,6,43,21,1,1.39,4.5,999
979,Shinnosuke Ogasawara,WSN,9,25,62,34,9,48,22,1.31,1.39,4.94,999
980,Troy Watson,DET,11,29,73.1,40,10,53,32,1.23,1.49,4.91,999
981,Eric Pardinho,TOR,1,35,46.1,22,5,42,22,0.97,1.43,4.28,999
982,Mason Green,COL,10,27,69.2,40,9,51,36,1.16,1.59,5.16,999
983,Jesus Tinoco,MIA,1,37,45.2,23,5,37,19,0.98,1.38,4.53,999
984,Scott Blewett,STL,7,29,61,30,7,42,23,1.03,1.41,4.43,999
985,Dauri Moreta,,1,48,49.1,22,6,53,23,1.1,1.34,4.02,999
986,Eric Cerantola,KCR,3,33,54.2,26,6,53,27,0.99,1.37,4.28,999
987,Jaylen Nowlin,MIN,8,28,66.1,35,8,57,33,1.09,1.45,4.75,999
988,Seth Lonsway,SFG,19,22,95,49,10,64,45,0.95,1.53,4.64,999
989,Garrett Schoenle,CHW,5,33,58.2,31,8,47,24,1.23,1.41,4.75,999
990,Trevor Kuncl,CIN,0,49,50.2,25,7,42,16,1.24,1.3,4.44,999
991,José Buttó,SFG,1,54,64.2,27,6,55,25,0.83,1.27,3.76,999
992,Dedniel Núñez,NYM,0,33,44.2,21,6,44,19,1.21,1.39,4.23,999
993,Brandyn Garcia,ARI,8,36,65.2,31,6,55,28,0.82,1.35,4.25,999
994,Christian Roa,CHC,7,34,64.1,30,8,64,33,1.12,1.4,4.2,999
995,Curtis Taylor,,16,22,86,47,12,64,35,1.26,1.44,4.92,999
996,Edgar Sanchez,ATH,6,25,52.2,27,6,42,25,1.02,1.42,4.61,999
997,Michael Darrell-Hicks,PIT,4,31,55.1,27,6,43,19,0.98,1.34,4.39,999
998,Max Lazar,PHI,1,44,56.2,28,7,43,17,1.11,1.29,4.44,999
999,Sam Carlson,HOU,1,39,55.1,25,6,56,24,0.98,1.32,4.07,999
1000,Juan Mercedes,,13,18,77,41,11,50,26,1.29,1.4,4.79,999
1001,Cesar Gomez,,7,27,59.2,30,8,40,21,1.21,1.41,4.52,999
1002,Yaramil Hiraldo,BAL,1,40,54,27,9,53,19,1.5,1.31,4.5,999
1003,Jimmy Endersby,,11,20,69.1,36,10,49,28,1.3,1.43,4.68,999
1004,Michel Otañez,TEX,0,43,48.1,23,5,59,27,0.93,1.35,4.29,999
1005,Will Klein,LAD,0,48,57.2,27,6,59,30,0.94,1.39,4.21,999
1006,Cole Percival,MIN,6,26,54,29,6,40,26,1,1.46,4.83,999
1007,Kyle Backhus,PHI,0,50,51,24,6,51,20,1.06,1.31,4.24,999
1008,Elvin Rodríguez,,8,24,60.2,32,9,42,19,1.33,1.4,4.74,999
1009,Hagen Danner,CIN,0,47,51.1,27,7,42,17,1.23,1.35,4.74,999
1010,Manuel Castro,SDP,1,39,55.1,25,7,54,23,1.14,1.32,4.07,999
1011,Trey McLoughlin,HOU,1,37,47.1,21,6,44,19,1.14,1.33,4,999
1012,Kevin Ginkel,ARI,0,48,47,20,5,46,20,0.96,1.38,3.83,999
1013,Brandon Waddell,NYM,12,21,75.1,42,11,57,27,1.31,1.42,5.02,999
1014,Michael Fulmer,SFG,3,36,47.1,24,6,44,21,1.14,1.44,4.57,999
1015,Diego Barrera,ATH,1,37,52.1,25,6,38,18,1.03,1.34,4.3,999
1016,Dakota Hudson,,15,18,94.1,58,13,52,38,1.24,1.56,5.54,999
1017,Chris Bassitt,BAL,19,22,108.2,61,18,89,47,1.49,1.55,5.05,999
1018,Casey Anderson,ARI,11,22,77,40,8,55,34,0.94,1.44,4.68,999
1019,Ryan Jennings,,3,33,53.2,26,7,52,23,1.17,1.32,4.36,999
1020,Abdiel Mendoza,SEA,6,27,66.2,33,8,51,25,1.08,1.35,4.45,999
1021,Nate Lavender,NYM,0,33,47.1,22,5,51,23,0.95,1.33,4.19,999
1022,Aaron Rozek,MIN,9,22,79.2,45,12,55,27,1.36,1.43,5.08,999
1023,Logan Gillaspie,SDP,8,29,59.2,31,8,43,21,1.21,1.41,4.67,999
1024,Reiss Knehr,MIL,6,25,55.1,29,7,49,27,1.14,1.43,4.72,999
1025,Kervin Castro,NYY,0,39,49,24,5,45,24,0.92,1.37,4.41,999
1026,Connor Gillispie,PHI,11,18,76.2,48,13,55,31,1.53,1.45,5.63,999
1027,Wilian Bormie,TEX,2,33,56.2,28,7,54,27,1.11,1.38,4.44,999
1028,Bryan Hudson,CHW,1,42,51,26,6,48,23,1.06,1.35,4.59,999
1029,Bryan Magdaleno,TEX,0,46,47.2,22,4,48,25,0.75,1.36,4.15,999
1030,Ryan Brady,,1,27,48.2,24,5,35,17,0.92,1.36,4.44,999
1031,Greg Weissert,BOS,0,55,53.1,25,6,47,21,1.01,1.35,4.22,999
1032,Tommy McCollum,TBR,0,44,49,24,5,42,20,0.92,1.37,4.41,999
1033,Josh Maciejewski,,6,26,56,29,8,46,23,1.29,1.43,4.66,999
1034,Danny Watson,NYY,0,39,53,26,6,44,17,1.02,1.23,4.42,999
1035,Matt Gage,SFG,2,46,47,22,5,37,18,0.96,1.43,4.21,999
1036,Sam Benschoter,CIN,9,28,74.1,44,12,56,28,1.45,1.41,5.33,999
1037,Josh Sborz,TEX,0,45,42.2,22,5,41,20,1.05,1.43,4.64,999
1038,Chay Yeager,TOR,1,42,52.2,25,6,45,21,1.02,1.29,4.27,999
1039,Martín Pérez,ATL,15,18,87,47,13,62,39,1.34,1.57,4.86,999
1040,Gavin Collyer,TEX,3,37,57.1,30,6,57,30,0.94,1.38,4.71,999
1041,Karl Kauffmann,,11,26,81.1,47,11,47,36,1.22,1.6,5.2,999
1042,Dylan Floro,,0,45,42.2,21,4,29,16,0.84,1.5,4.43,999
1043,Nick Davila,SEA,5,27,57,28,7,38,18,1.11,1.33,4.42,999
1044,Ryan Bourassa,,0,37,48.2,23,5,48,23,0.92,1.33,4.25,999
1045,Nate Ackenhausen,KCR,2,33,47.2,23,5,41,22,0.94,1.36,4.34,999
1046,Angel Macuare,,5,24,53,27,7,36,18,1.19,1.4,4.58,999
1047,Ian Gibaut,,0,45,43.1,24,5,34,19,1.04,1.5,4.99,999
1048,Joshua Cornielly,NYM,1,34,52.2,26,6,46,19,1.02,1.29,4.44,999
1049,Jared Southard,LAA,0,42,55.2,28,6,47,21,0.97,1.33,4.52,999
1050,Paul Gervase,LAD,1,44,58.1,28,8,63,26,1.23,1.3,4.32,999
1051,Zach Brzykcy,MIA,0,47,49.2,23,5,49,23,0.91,1.35,4.16,999
1052,Stiven Cruz,MIL,5,26,61,32,8,47,25,1.18,1.38,4.72,999
1053,Scott Barlow,ATH,1,54,50.2,25,6,53,28,1.07,1.44,4.44,999
1054,Eric Reyzelman,NYY,0,42,50.2,24,6,51,24,1.07,1.32,4.26,999
1055,Ethan Bosacker,KCR,12,20,80.1,46,11,41,27,1.23,1.41,5.16,999
1056,Trevor Stephan,CLE,1,45,45,21,5,42,18,1,1.36,4.2,999
1057,Will Childers,MIL,1,45,56.1,26,7,51,24,1.12,1.35,4.16,999
1058,Brian Fitzpatrick,MIL,2,29,52.2,25,7,48,22,1.2,1.35,4.27,999
1059,Junior Santos,,6,35,62.2,33,7,41,27,1,1.48,4.74,999
1060,Rhett Kouba,,7,26,70.2,37,8,47,31,1.02,1.46,4.71,999
1061,Omar Cruz,SDP,7,27,72.2,37,9,68,37,1.11,1.42,4.58,999
1062,Jalen Beeks,TEX,3,44,52.1,26,6,44,23,1.03,1.4,4.47,999
1063,Magnus Ellerts,CLE,0,39,49.2,21,6,52,23,1.09,1.33,3.8,999
1064,Zach Thompson,,13,21,68.2,39,10,45,29,1.31,1.56,5.11,999
1065,Jameson Taillon,CHC,19,19,98,56,20,71,29,1.84,1.39,5.14,999
1066,Lane Ramsey,,0,38,43,21,5,41,21,1.05,1.47,4.4,999
1067,Seranthony Domínguez,CHW,0,56,51.1,25,7,54,26,1.23,1.4,4.39,999
1068,Declan Cronin,TEX,1,42,49.1,25,5,41,21,0.91,1.38,4.56,999
1069,Cruz Noriega,,4,22,48.2,26,6,34,19,1.11,1.44,4.8,999
1070,Colby Martin,MIA,0,47,48,22,4,45,28,0.75,1.46,4.13,999
1071,Justin Lawrence,PIT,0,43,46.2,22,4,47,25,0.77,1.43,4.24,999
1072,Evan Sisk,PIT,0,50,52.1,23,5,50,24,0.86,1.4,3.96,999
1073,Daniel Lloyd,BAL,4,27,57.2,29,7,39,21,1.09,1.4,4.52,999
1074,Houston Harding,LAA,8,20,58.2,33,8,41,28,1.23,1.55,5.06,999
1075,Ryan Zeferjahn,LAA,1,48,53.1,26,6,59,28,1.01,1.37,4.39,999
1076,Zach Agnos,COL,0,47,52,25,7,44,19,1.21,1.31,4.33,999
1077,Jose Espada,BAL,2,36,51.1,26,7,49,26,1.23,1.44,4.56,999
1078,Walter Pennington,,2,35,52,25,6,44,23,1.04,1.44,4.33,999
1079,Brady Choban,LAA,0,45,52,27,5,36,18,0.87,1.35,4.67,999
1080,Nate Garkow,TOR,0,35,47.1,23,6,47,21,1.14,1.33,4.38,999
1081,Jared Kelley,CHW,3,31,51.1,26,6,42,27,1.05,1.5,4.56,999
1082,José Quijada,,0,48,44,22,5,48,22,1.02,1.39,4.5,999
1083,Johan Simon,DET,0,25,61,29,6,47,24,0.89,1.36,4.28,999
1084,David Leal,,5,30,58.2,31,8,40,19,1.23,1.38,4.75,999
1085,John Stankiewicz,,2,35,52,26,6,38,21,1.04,1.44,4.5,999
1086,Mitch Neunborn,PHI,12,24,70,41,11,51,29,1.41,1.5,5.27,999
1087,Yosver Zulueta,SEA,2,42,58,26,6,63,28,0.93,1.29,4.03,999
1088,Amilcar Chirinos,HOU,2,36,49.1,24,6,44,22,1.1,1.36,4.38,999
1089,Luke Murphy,LAA,1,37,50.1,25,6,42,20,1.07,1.37,4.47,999
1090,Hunter Stratton,ATL,0,42,50.2,24,6,46,19,1.07,1.34,4.26,999
1091,Dale Stanavich,SFG,1,39,50.2,24,5,48,26,0.89,1.44,4.26,999
1092,Nick Sandlin,DET,1,52,48,24,7,49,22,1.31,1.33,4.5,999
1093,Kyle Hart,SDP,14,22,82,45,14,71,31,1.54,1.44,4.94,999
1094,Nick Raquet,BAL,2,31,52.1,26,7,42,18,1.2,1.36,4.47,999
1095,Anthony Bender,MIA,0,49,47.1,21,5,43,19,0.95,1.31,4,999
1096,Josh Fleming,TOR,4,32,63,33,7,29,20,1,1.48,4.71,999
1097,Garrett Acton,MIN,3,41,52.1,25,7,51,24,1.2,1.38,4.3,999
1098,Andrew Saalfrank,ARI,0,42,49.1,20,4,44,26,0.73,1.42,3.65,999
1099,Tanner Banks,PHI,2,46,50.2,26,8,43,15,1.42,1.34,4.62,999
1100,Tyler Ivey,,18,20,87.2,51,13,62,43,1.33,1.58,5.23,999
1101,Collin Snider,CHC,0,44,48.2,24,6,40,18,1.11,1.36,4.44,999
1102,Anderson Pilar,ATL,3,36,53.2,26,7,46,17,1.17,1.32,4.36,999
1103,Kenny Serwa,DET,17,21,91,54,11,48,37,1.09,1.49,5.34,999
1104,Domingo Gonzalez,SEA,2,39,57.2,26,6,52,24,0.94,1.32,4.06,999
1105,Micah Dallas,ATH,1,36,49,24,7,35,13,1.29,1.31,4.41,999
1106,Gabriel Yanez,,0,36,53.2,26,6,39,18,1.01,1.38,4.36,999
1107,Beau Burrows,PIT,5,29,50.1,26,6,40,23,1.07,1.47,4.65,999
1108,Robert Stephenson,LAA,0,44,43,22,7,45,15,1.47,1.3,4.6,999
1109,Baron Stuart,WSN,12,24,68.2,39,9,45,33,1.18,1.48,5.11,999
1110,Noah Murdock,PIT,2,30,47.1,24,4,40,26,0.76,1.5,4.57,999
1111,Francis Peña,SDP,0,40,52.1,24,5,44,23,0.86,1.38,4.13,999
1112,Robert Suarez,ATL,0,52,49,23,6,44,19,1.1,1.37,4.22,999
1113,John Schreiber,KCR,0,56,50,24,6,44,20,1.08,1.36,4.32,999
1114,Troy Taylor,SEA,0,53,53.1,25,6,50,21,1.01,1.28,4.22,999
1115,Connor Staine,COL,20,21,87,55,14,53,37,1.45,1.53,5.69,999
1116,Colin Holderman,CLE,1,44,47.1,22,5,44,21,0.95,1.37,4.19,999
1117,Carson Skipper,COL,0,40,57,30,8,45,19,1.26,1.37,4.74,999
1118,Derrick Edington,TBR,0,44,52.1,25,6,42,19,1.03,1.32,4.3,999
1119,Andrew Quezada,,14,20,75.1,46,11,37,31,1.31,1.65,5.5,999
1120,Spencer Turnbull,,15,20,74.1,45,10,50,36,1.21,1.62,5.45,999
1121,Ross Carver,,6,27,58,30,7,47,26,1.09,1.4,4.66,999
1122,Phil Bickford,,0,43,48.1,25,6,45,19,1.12,1.35,4.66,999
1123,Bailey Horn,DET,4,39,51.2,26,6,46,26,1.04,1.45,4.53,999
1124,Tyler Mattison,DET,2,41,46.1,23,6,45,23,1.17,1.43,4.47,999
1125,Nate Pearson,HOU,1,42,51.1,26,7,50,24,1.23,1.4,4.56,999
1126,Morgan McSweeney,,12,22,64,35,9,41,28,1.27,1.5,4.92,999
1127,Carson Fulmer,PIT,4,24,55.1,29,7,41,26,1.14,1.52,4.72,999
1128,Chase Shugart,PHI,3,38,55.2,30,8,43,22,1.29,1.4,4.85,999
1129,Cade Gibson,MIA,6,34,66,32,8,52,26,1.09,1.38,4.36,999
1130,Jared Kollar,,14,21,85.2,50,13,49,30,1.37,1.45,5.25,999
1131,George Soriano,STL,2,42,65.2,31,8,60,24,1.1,1.28,4.25,999
1132,Gabriel Jackson,,4,20,55.1,29,6,32,22,0.98,1.46,4.72,999
1133,Jarold Rosado,CHW,0,36,46.1,24,4,36,24,0.78,1.47,4.67,999
1134,Reggie Crawford,SFG,14,36,47.1,25,6,48,22,1.14,1.33,4.76,999
1135,Patrick Murphy,TEX,3,28,39.1,21,5,32,18,1.15,1.5,4.81,999
1136,Tyler Owens,DET,3,34,48,25,5,35,21,0.94,1.42,4.69,999
1137,Reidis Sena,BOS,2,29,46,23,5,41,26,0.98,1.5,4.5,999
1138,Samy Natera Jr.,LAA,5,36,53.2,29,7,56,31,1.17,1.47,4.86,999
1139,Fernando Sanchez,SDP,3,27,61,31,7,48,25,1.03,1.38,4.57,999
1140,Chris Roycroft,STL,0,43,56.1,28,5,44,26,0.8,1.46,4.48,999
1141,Nick Nastrini,,15,22,77.2,46,11,67,47,1.27,1.53,5.33,999
1142,Walker Buehler,SDP,17,19,91.1,52,16,76,38,1.58,1.47,5.13,999
1143,Houston Roth,SEA,3,28,52.1,26,6,46,25,1.03,1.41,4.47,999
1144,Joey Danielson,TEX,0,43,52,26,6,44,23,1.04,1.37,4.5,999
1145,Jonathan Hernández,LAD,1,39,46.2,24,5,41,24,0.96,1.48,4.63,999
1146,Ike Buxton,,13,20,70,38,8,44,34,1.03,1.5,4.89,999
1147,Eduarniel Núñez,BAL,0,42,50,25,5,51,30,0.9,1.46,4.5,999
1148,Logan Whitaker,MIA,0,30,44.2,22,5,31,15,1.01,1.36,4.43,999
1149,Enyel De Los Santos,HOU,0,54,55,25,8,53,20,1.31,1.27,4.09,999
1150,Misael Tamarez,SDP,6,33,68.2,36,9,55,31,1.18,1.41,4.72,999
1151,Hayden Merda,NYY,5,32,53.1,30,7,44,25,1.18,1.43,5.07,999
1152,José De León,,10,19,65.2,39,10,56,33,1.37,1.57,5.34,999
1153,Ben Simon,NYM,0,35,49,25,5,40,18,0.92,1.31,4.59,999
1154,Thomas Schultz,WSN,4,37,52.1,29,7,41,22,1.2,1.4,4.99,999
1155,Colin Rea,CHC,17,20,95.2,54,17,67,33,1.6,1.45,5.08,999
1156,Carlos Estévez,KCR,0,51,49,24,6,39,20,1.1,1.35,4.41,999
1157,Carter Rustad,CLE,1,30,49,26,6,37,19,1.1,1.37,4.78,999
1158,Collin Baumgartner,,0,43,52,27,7,47,23,1.21,1.42,4.67,999
1159,Simon Miller,,0,39,51,27,7,45,21,1.24,1.37,4.76,999
1160,Larson Kindreich,TEX,3,30,50,27,6,49,28,1.08,1.44,4.86,999
1161,Ryan Cusick,PHI,10,30,58.2,33,8,49,31,1.23,1.5,5.06,999
1162,Colin Peluse,PHI,5,32,57.1,32,9,39,17,1.41,1.36,5.03,999
1163,Joe Jiménez,ATL,0,48,44.1,22,6,49,19,1.22,1.35,4.47,999
1164,Tyler Bryant,MIL,0,38,44,21,5,42,21,1.02,1.36,4.3,999
1165,Jordany Ventura,,7,27,57.2,31,7,49,31,1.09,1.44,4.84,999
1166,Andrew Magno,BAL,1,39,55,27,6,48,26,0.98,1.44,4.42,999
1167,Kade Strowd,ARI,0,44,53.2,23,5,49,25,0.84,1.38,3.85,999
1168,Kelly Austin,NYY,0,46,50.2,24,6,37,18,1.07,1.3,4.26,999
1169,Juan Nuñez,BAL,12,21,64,36,9,53,32,1.27,1.47,5.06,999
1170,Shaun Anderson,LAA,15,20,83.2,51,15,55,26,1.61,1.51,5.48,999
1171,Anthony Maldonado,HOU,0,42,53.2,25,7,53,22,1.17,1.3,4.19,999
1172,Nick Hull,SEA,5,27,58,30,7,44,25,1.09,1.4,4.66,999
1173,Austin Kitchen,SEA,1,37,55,27,6,36,16,0.98,1.36,4.42,999
1174,Wander Guante,,5,28,60.2,33,8,41,24,1.19,1.42,4.89,999
1175,Garrett Davila,,6,35,59.1,32,8,47,25,1.21,1.45,4.86,999
1176,Raymond Burgos,BOS,0,32,48,22,5,36,15,0.94,1.31,4.13,999
1177,Keegan Thompson,COL,5,27,53,30,8,45,25,1.36,1.51,5.09,999
1178,Ryan Cardona,,17,21,85.1,55,12,54,45,1.27,1.57,5.8,999
1179,Mason Thompson,TEX,1,38,42.2,22,4,37,22,0.84,1.45,4.64,999
1180,Jarret Whorff,MIN,1,32,62.1,30,8,51,23,1.16,1.36,4.33,999
1181,Anthony Simonelli,KCR,2,29,48,24,6,41,21,1.13,1.42,4.5,999
1182,Konnor Pilkington,DET,9,42,65,34,9,61,35,1.25,1.48,4.71,999
1183,Marques Johnson,SFG,0,39,52,23,6,52,24,1.04,1.35,3.98,999
1184,Evan Reifert,TBR,1,42,43.1,21,5,48,24,1.04,1.36,4.36,999
1185,Wilkin Ramos,SFG,1,41,56.1,25,5,45,24,0.8,1.39,4,999
1186,Levi Stoudt,PHI,11,25,66.1,39,10,45,28,1.36,1.49,5.29,999
1187,Cionel Pérez,NYM,0,45,46.1,24,3,38,26,0.58,1.53,4.67,999
1188,Shawn Armstrong,CLE,3,46,48.1,23,7,45,18,1.3,1.37,4.29,999
1189,Manuel Mercedes,SFG,14,23,80.1,44,8,41,34,0.9,1.49,4.93,999
1190,Jack Little,DET,0,43,53.1,28,7,41,19,1.18,1.35,4.73,999
1191,Alex Carrillo,NYM,0,39,45.2,23,6,46,22,1.18,1.4,4.53,999
1192,Ryan Garcia,,12,20,67.1,41,10,54,36,1.34,1.53,5.48,999
1193,Nick Fraze,,13,24,65.1,36,8,47,26,1.1,1.39,4.96,999
1194,Tanner Burns,CLE,5,27,52,26,6,39,26,1.04,1.48,4.5,999
1195,Eli Morgan,KCR,0,42,48,23,6,40,17,1.13,1.33,4.31,999
1196,Yaqui Rivera,BAL,0,36,50.1,24,5,48,24,0.89,1.33,4.29,999
1197,Michael Mercado,PHI,6,34,57.1,32,8,50,27,1.26,1.45,5.03,999
1198,Richard Guasch,BAL,1,29,45.1,23,5,42,22,0.99,1.41,4.57,999
1199,Luis Frías,,1,38,45,22,5,42,22,1,1.47,4.4,999
1200,Geoff Hartlieb,ATH,1,32,43.2,25,6,37,20,1.24,1.53,5.15,999
1201,Ryan Yarbrough,NYY,7,20,63.1,36,11,48,22,1.56,1.37,5.12,999
1202,Tyler Davis,CHW,0,36,47.2,24,6,43,23,1.13,1.45,4.53,999
1203,Nick Krauth,TEX,9,18,69.1,41,9,39,26,1.17,1.41,5.32,999
1204,Dylan File,DET,16,19,90,54,15,49,27,1.5,1.48,5.4,999
1205,Steven Okert,HOU,1,50,48.1,24,8,51,20,1.49,1.3,4.47,999
1206,John Rooney,TBR,3,39,50,25,6,49,24,1.08,1.4,4.5,999
1207,Luis Mey,CIN,0,51,52.1,28,6,52,30,1.03,1.47,4.82,999
1208,Yorlin Calderon,,2,36,58.1,28,6,44,20,0.93,1.29,4.32,999
1209,Hunter Bigge,TBR,0,40,45.2,21,6,47,23,1.18,1.4,4.14,999
1210,Kevin Herget,NYM,4,30,46.2,26,7,34,16,1.35,1.46,5.01,999
1211,Jimmy Kingsbury,SEA,3,34,56,28,6,40,18,0.96,1.29,4.5,999
1212,Cooper Adams,BOS,2,26,58.1,30,7,45,23,1.08,1.39,4.63,999
1213,William Fleming,MIN,11,22,73,40,10,44,24,1.23,1.41,4.93,999
1214,Nick Merkel,MIL,1,28,50.2,25,7,46,20,1.24,1.32,4.44,999
1215,Jaden Woods,PIT,0,38,58.1,28,6,51,25,0.93,1.37,4.32,999
1216,John King,MIA,0,47,48.1,22,5,30,15,0.93,1.45,4.1,999
1217,Jake McSteen,,2,28,44,23,6,32,14,1.23,1.41,4.7,999
1218,Tyler Gilbert,CHW,5,33,48.2,28,8,42,21,1.48,1.5,5.17,999
1219,Harrison Cohen,NYY,1,46,47.2,24,6,46,24,1.13,1.38,4.53,999
1220,Kyle Funkhouser,TEX,11,17,66.1,41,10,61,39,1.36,1.58,5.57,999
1221,Jonathan Brand,TEX,0,30,48.1,25,6,40,19,1.12,1.33,4.66,999
1222,Jordan Romano,COL,0,47,43,23,7,44,17,1.47,1.4,4.81,999
1223,Jack Neely,CHC,0,39,48,22,6,51,22,1.13,1.29,4.13,999
1224,Cameron Cotter,,0,33,45.2,22,5,30,13,0.98,1.36,4.33,999
1225,Sean Reid-Foley,,0,42,43.1,20,5,46,24,1.04,1.45,4.16,999
1226,Grant Anderson,MIL,0,50,57.2,27,8,58,23,1.25,1.3,4.21,999
1227,Erik Tolman,WSN,11,26,68.2,40,9,53,36,1.18,1.53,5.24,999
1228,Mark McLaughlin,CHW,1,33,51.1,28,6,38,23,1.05,1.46,4.91,999
1229,Marcus Stroman,,17,17,86,54,13,55,42,1.36,1.59,5.65,999
1230,Alonzo Richardson,,5,20,65,35,7,35,29,0.97,1.49,4.85,999
1231,Tyler Cleveland,SEA,6,30,57.2,29,8,44,19,1.25,1.3,4.52,999
1232,Riley Martin,CHC,1,39,54.2,26,6,56,31,0.99,1.43,4.28,999
1233,Darren Bowen,MIN,14,22,72.2,43,10,42,29,1.24,1.47,5.32,999
1234,Chris Rodriguez,CHW,8,25,48.1,28,6,35,25,1.12,1.55,5.22,999
1235,Andrew Baker,COL,0,40,49.2,26,6,47,25,1.09,1.45,4.71,999
1236,Tommy Nance,TOR,1,40,44,22,6,40,17,1.23,1.45,4.5,999
1237,Elieser Hernández,ATL,13,20,71.1,41,13,57,26,1.64,1.43,5.18,999
1238,Tristan Garnett,PHI,0,36,44.1,23,6,43,21,1.22,1.42,4.67,999
1239,José Castillo,,0,41,44.2,23,5,44,20,1.01,1.41,4.63,999
1240,Ryan Loutos,SEA,0,44,54.2,27,6,47,22,0.99,1.35,4.44,999
1241,Joe Barlow,,0,38,50.1,27,7,43,19,1.25,1.35,4.83,999
1242,Gerald Ogando,BAL,0,33,48,24,5,42,20,0.94,1.33,4.5,999
1243,Nolan Hoffman,PHI,2,40,54,29,7,51,23,1.17,1.41,4.83,999
1244,Jack Dashwood,ATL,2,37,51,26,7,43,19,1.24,1.37,4.59,999
1245,Rob Zastryzny,MIL,3,44,42,22,6,35,17,1.29,1.43,4.71,999
1246,Lake Bachar,MIA,1,40,55,27,8,55,25,1.31,1.4,4.42,999
1247,Brock Stewart,LAD,0,45,41.1,22,6,43,21,1.31,1.48,4.79,999
1248,Andrew Bash,MIN,7,29,63.2,35,8,45,28,1.13,1.49,4.95,999
1249,Jackson Stephens,,3,25,44.2,23,6,34,16,1.21,1.43,4.63,999
1250,Leonardo Pestana,,3,30,42.1,24,5,39,24,1.06,1.49,5.11,999
1251,Mark Leiter Jr.,ATH,1,45,43.1,24,6,44,22,1.25,1.5,4.99,999
1252,Erick Leal,,18,20,90.2,57,16,72,40,1.59,1.47,5.66,999
1253,Randel Clemente,STL,0,36,48,23,4,48,29,0.75,1.46,4.31,999
1254,Emmanuel Chapman,PIT,5,26,59,31,7,46,29,1.07,1.49,4.73,999
1255,Reiver Sanmartin,SFG,2,36,52.1,25,6,37,16,1.03,1.38,4.3,999
1256,Oddanier Mosqueda,PIT,0,47,57,27,6,52,25,0.95,1.35,4.26,999
1257,Christian Montes De Oca,,0,36,49.2,22,5,38,16,0.91,1.29,3.98,999
1258,Joel Payamps,ATL,0,50,48.1,22,6,42,17,1.12,1.35,4.1,999
1259,Andrew Misiaszek,,1,32,44,20,5,39,22,1.02,1.45,4.09,999
1260,Caleb Thielbar,CHC,0,0,0,0,0,0,0,0,0,0,999
1261,David Robertson,,0,0,0,0,0,0,0,0,0,0,999
1262,Jesse Chavez,,0,0,0,0,0,0,0,0,0,0,999
1263,Luis García,MIN,0,0,0,0,0,0,0,0,0,0,999
1264,Kirby Yates,LAA,0,0,0,0,0,0,0,0,0,0,999
1265,Adam Ottavino,,0,0,0,0,0,0,0,0,0,0,999
1266,Yu Darvish,SDP,0,0,0,0,0,0,0,0,0,0,999
1267,Rich Hill,,0,0,0,0,0,0,0,0,0,0,999
1268,Chris Martin,TEX,0,0,0,0,0,0,0,0,0,0,999
1269,Wade Miley,,0,0,0,0,0,0,0,0,0,0,999
1270,Max Scherzer,TOR,0,0,0,0,0,0,0,0,0,0,999
1271,Charlie Morton,,0,0,0,0,0,0,0,0,0,0,999
1272,Carlos Carrasco,ATL,0,0,0,0,0,0,0,0,0,0,999
1273,Justin Verlander,DET,0,0,0,0,0,0,0,0,0,0,999
1274,Antonio Senzatela,COL,15,19,84.2,54,14,47,33,1.49,1.66,5.74,999
1275,Julian Garcia,CIN,8,14,50.1,32,10,50,26,1.79,1.57,5.73,999
1276,Robby Ahlstrom,TEX,2,40,55.1,29,7,49,27,1.14,1.43,4.72,999
1277,Adbert Alzolay,NYM,1,38,43.2,22,6,37,14,1.24,1.3,4.53,999
1278,Justin Wilson,,0,52,39.1,21,5,39,20,1.15,1.6,4.81,999
1279,Carlos Vargas,SEA,0,55,62.1,28,6,46,21,0.87,1.32,4.04,999
1280,Jordan Mikel,,2,23,44.1,24,6,31,15,1.22,1.38,4.88,999
1281,Daniel Missaki,TEX,6,23,54.1,32,8,47,25,1.33,1.45,5.3,999
1282,Matt Cronin,,0,39,44.1,20,5,40,21,1.02,1.4,4.06,999
1283,Ty Adcock,SDP,1,41,45.1,22,6,40,18,1.19,1.37,4.37,999
1284,Jackson Kelley,CHW,1,30,41.2,23,5,36,19,1.08,1.41,4.96,999
