Name,Team,GS,G,IP,HR,SO,BB,HR/9,WHIP,ERA
Evan McKendry,MIA,0.1542,0.2752,1,0.164556,0.6117,0.3094,1.481,1.4263,5.0589
Lucas Elissalt,DET,0.1702,0.2002,1,0.141556,0.7057,0.4819,1.274,1.5424,5.02704
Brett Gillis,HOU,0.1702,0.2002,1,0.161778,0.6793,0.3738,1.456,1.4596,5.04387
Jared Lyons,CIN,0.1125,0.4715,1,0.17,0.7575,0.3997,1.53,1.4612,5.01984
John Means,KCR,0.1754,0.1754,1,0.180444,0.734,0.333,1.624,1.4245,5.17302
Taijuan Walker,,0.1446,0.3206,1,0.162444,0.6788,0.3778,1.462,1.4765,4.99986
Zach Davies,,0.1754,0.1754,1,0.165,0.7087,0.3947,1.485,1.4962,5.11641
Ben Jacobs,DET,0.1653,0.2233,1,0.148889,0.8259,0.5367,1.34,1.5307,4.88817
Dakota Hudson,,0.1754,0.1754,1,0.131556,0.5322,0.4058,1.184,1.5641,5.11416
Konnor Ash,,0.117,0.45,1,0.154556,0.8036,0.503,1.391,1.5294,5.06106
Troy Watson,DET,0.1654,0.2224,1,0.150333,0.6463,0.4196,1.353,1.5091,5.04567
Alex Williams,MIA,0.1754,0.1754,1,0.145556,0.64,0.4159,1.31,1.5112,5.06052
Herick Hernandez,ATL,0.1754,0.1754,1,0.148778,0.9011,0.5868,1.339,1.5608,4.94307
John Swanda,,0.1481,0.3041,1,0.141556,0.6539,0.4376,1.274,1.5343,5.07582
Fernando Sanchez,SDP,0.1509,0.2909,1,0.128556,0.7142,0.5387,1.157,1.5829,4.8384
Michael Sansone,BOS,0.1433,0.3263,1,0.162444,0.6095,0.3328,1.462,1.4464,5.02848
Juan Carela,CHW,0.1754,0.1754,1,0.159333,0.7643,0.4347,1.434,1.4736,4.97781
Jack Mahoney,COL,0.1754,0.1754,1,0.147778,0.6129,0.4018,1.33,1.5966,5.49279
Bishop Letson,MIL,0.1754,0.1754,1,0.153,0.749,0.4612,1.377,1.4997,4.96161
Adam Scott,,0.1393,0.3453,1,0.139556,0.7458,0.5062,1.256,1.5465,4.94064
Riley Davis,,0.1223,0.4253,1,0.160556,0.687,0.3992,1.445,1.4653,4.95567
Jackson Ferris,LAD,0.1754,0.1754,1,0.136556,0.7573,0.5419,1.229,1.5633,4.79853
Evan Fitterer,SDP,0.1605,0.2455,1,0.113333,0.6243,0.5446,1.02,1.6175,4.86549
Cy Sneed,,0.1739,0.1829,1,0.175556,0.6319,0.3028,1.58,1.4606,5.30829
Ryan Harbin,PIT,0.1754,0.1754,1,0.123111,0.7797,0.6174,1.108,1.6452,5.05602
Adrian Alcantara,,0.13,0.389,1,0.155556,0.7246,0.4457,1.4,1.5218,5.14494
Chris Clark,TBR,0.1233,0.4203,1,0.161667,0.7251,0.4068,1.455,1.4635,5.05116
Davis Daniel,CIN,0.1579,0.2579,1,0.176889,0.7466,0.3722,1.592,1.4497,5.13981
Aaron Leasher,,0.1175,0.4475,1,0.141222,0.7364,0.5226,1.271,1.5646,4.89924
Cam Caminiti,ATL,0.173,0.187,1,0.129778,0.6869,0.5282,1.168,1.6041,4.98267
Ethan Lindow,,0.164,0.229,1,0.162556,0.6701,0.3861,1.463,1.4752,5.02425
Jackson Cox,COL,0.1732,0.1862,1,0.167889,0.7817,0.4286,1.511,1.55,5.52483
Jackson Finley,ATH,0.1714,0.1944,1,0.158667,0.7294,0.4342,1.428,1.5253,5.24889
Chandler Champlain,WSN,0.1653,0.2233,1,0.162444,0.5856,0.3278,1.462,1.4515,5.04279
Brooks Caple,CHC,0.1725,0.1895,1,0.159556,0.683,0.4065,1.436,1.4882,5.11776
Aidan Curry,TEX,0.1754,0.1754,1,0.162667,0.8376,0.4997,1.464,1.5002,5.02209
Trystan Vrieling,SFG,0.1754,0.1754,1,0.142444,0.6531,0.4619,1.282,1.5288,5.05125
Leonel Sequera,STL,0.1754,0.1754,1,0.127778,0.5716,0.4613,1.15,1.5823,5.02974
Sam Benschoter,CIN,0.1253,0.4113,1,0.165,0.687,0.3835,1.485,1.4852,5.1093
Joelvis Del Rosario,,0.1754,0.1754,1,0.158111,0.6396,0.3827,1.423,1.4934,5.13729
Josh Hendrickson,HOU,0.1611,0.2431,1,0.170778,0.6833,0.3594,1.537,1.4324,4.96611
Braden Davis,STL,0.1754,0.1754,1,0.134,0.8117,0.6026,1.206,1.5976,4.8834
Taylor Dollard,SEA,0.1754,0.1754,1,0.172556,0.6378,0.3112,1.553,1.3965,4.95369
Trent Sellers,NYY,0.1489,0.2999,1,0.159778,0.8485,0.5157,1.438,1.5015,4.87953
Carson Spiers,CIN,0.1228,0.4228,1,0.180333,0.8126,0.3966,1.623,1.4483,5.12694
Chris McMahon,,0.1754,0.1754,1,0.174778,0.7116,0.3615,1.573,1.4458,5.16483
Marco Gonzales,TEX,0.1754,0.1754,1,0.167556,0.6183,0.3382,1.508,1.4551,5.01597
Drew Hutchison,,0.1493,0.2983,1,0.147444,0.6611,0.4533,1.327,1.5466,5.15583
Nick Bennett,,0.1096,0.4846,1,0.161222,0.6919,0.4077,1.451,1.46,4.8402
Trey Supak,TEX,0.173,0.187,1,0.167,0.6426,0.34,1.503,1.4275,5.00652
Dylan Cumming,CHW,0.1732,0.1862,1,0.153111,0.6429,0.3836,1.378,1.4828,5.03667
Caden Scarborough,TEX,0.1754,0.1754,1,0.157333,0.7547,0.458,1.416,1.5085,5.09796
Gunnar Hoglund,ATH,0.1754,0.1754,1,0.176778,0.7042,0.3514,1.591,1.4673,5.30478
Anders Tolhurst,,0.1754,0.1754,1,0.162222,0.6765,0.3915,1.46,1.5035,5.24664
Roman Angelo,ARI,0.1086,0.4896,1,0.141444,0.7431,0.5132,1.273,1.5705,5.2677
Isaac Coffey,BOS,0.1611,0.2431,1,0.161111,0.7886,0.4397,1.45,1.4853,5.25906
JT Quinn,BAL,0.1733,0.1853,1,0.145,0.6351,0.4439,1.305,1.5654,5.17905
Tyler Bremner,LAA,0.1754,0.1754,1,0.158333,0.7598,0.4759,1.425,1.5304,5.14521
Zach Willeman,,0.1723,0.1903,1,0.148667,0.6066,0.4123,1.338,1.5311,5.1327
Paul Bonzagni,TEX,0.1595,0.2505,1,0.137556,0.6618,0.4925,1.238,1.5774,5.07168
Moisés Chace,PHI,0.1754,0.1754,1,0.156667,0.8911,0.5654,1.41,1.5338,5.01075
Sean Paul Liñan,NYY,0.173,0.187,1,0.169222,0.8288,0.4559,1.523,1.4616,4.95036
Felix Arronde,KCR,0.1754,0.1754,1,0.147556,0.611,0.4152,1.328,1.5586,5.34474
Enny Romero,,0.1754,0.1754,1,0.159889,0.6117,0.3763,1.439,1.5207,5.20632
Jeff Bain,,0.1307,0.3857,1,0.177444,0.704,0.3499,1.597,1.4448,5.21433
Nick Neidert,,0.1754,0.1754,1,0.175667,0.6488,0.3285,1.581,1.4432,5.18886
Yon Castro,,0.1112,0.4772,1,0.164444,0.7474,0.4413,1.48,1.4963,5.13549
Juan Nuñez,BAL,0.1316,0.3816,1,0.162,0.8255,0.5036,1.458,1.5283,5.13927
Ryan Hawks,SEA,0.173,0.187,1,0.158778,0.5914,0.3583,1.429,1.4584,4.9707
Joel Hurtado,LAA,0.1754,0.1754,1,0.138889,0.5811,0.4337,1.25,1.5494,5.05908
Shawn Semple,,0.156,0.267,1,0.164333,0.5773,0.3326,1.479,1.4817,5.20947
Steven Zobac,KCR,0.1754,0.1754,1,0.173444,0.6814,0.3603,1.561,1.4671,5.30649
Irving Cota,NYM,0.1651,0.2241,1,0.164111,0.6046,0.3474,1.477,1.4544,5.03658
Ian Mejia,ATL,0.1193,0.4393,1,0.159556,0.6685,0.4053,1.436,1.5016,5.15169
Michael Morales,SEA,0.1754,0.1754,1,0.162333,0.657,0.3907,1.461,1.4507,4.93155
T.J. Zeuch,,0.1754,0.1754,1,0.15,0.5383,0.364,1.35,1.5316,5.22441
Nate Payne,MIA,0.1726,0.1886,1,0.152222,0.7982,0.5306,1.37,1.5278,4.95279
Iván Nova,COL,0.1754,0.1754,1,0.144444,0.5403,0.3911,1.3,1.5629,5.25933
Josh Bostick,SFG,0.1739,0.1829,1,0.150111,0.6897,0.4595,1.351,1.509,5.09886
Juan Hillman,,0.1435,0.3255,1,0.151889,0.6105,0.4087,1.367,1.6276,5.60556
Adrian Sampson,,0.166,0.22,1,0.163222,0.6037,0.35,1.469,1.4748,5.16033
Matt Frisbee,,0.1558,0.2678,1,0.158,0.6829,0.4343,1.422,1.5219,5.17311
Aaron Sanchez,,0.1296,0.3906,1,0.145778,0.6593,0.4521,1.312,1.5422,5.13531
Luke Sinnard,ATL,0.1754,0.1754,1,0.160333,0.7488,0.4678,1.443,1.5351,5.21181
Nolan Watson,,0.1754,0.1754,1,0.168556,0.6401,0.3597,1.517,1.4756,5.21109
Christian Herberholz,BAL,0.1647,0.2257,1,0.161778,0.6682,0.4135,1.456,1.5282,5.23935
Brandon Clarke,STL,0.1754,0.1754,1,0.130222,0.7596,0.5875,1.172,1.6122,4.96422
Trey Dombroski,HOU,0.1677,0.2117,1,0.156667,0.7115,0.4625,1.41,1.506,4.95162
Luis Martinez-Gomez,CHC,0.1379,0.3519,1,0.143778,0.7337,0.5242,1.294,1.5695,5.11659
Curtis Taylor,,0.1754,0.1754,1,0.147444,0.654,0.4476,1.327,1.5544,5.22477
Malachi Witherspoon,DET,0.1754,0.1754,1,0.130333,0.6228,0.5046,1.173,1.606,5.14989
Kyle Robinson,PIT,0.1728,0.1878,1,0.143333,0.5935,0.4497,1.29,1.5768,5.20605
Brooks Gosswein,,0.1544,0.2744,1,0.138556,0.7008,0.5312,1.247,1.5953,5.04342
Dylan Bundy,,0.1754,0.1754,1,0.192111,0.6247,0.2586,1.729,1.4079,5.32431
Argenis Cayama,SFG,0.1754,0.1754,1,0.123556,0.5898,0.5199,1.112,1.6269,5.15952
Jake Brooks,COL,0.1754,0.1754,1,0.177556,0.5792,0.2756,1.598,1.4946,5.57703
Danny Wirchansky,,0.1419,0.3329,1,0.165667,0.6655,0.3967,1.491,1.4465,4.84713
Garrett Edwards,TBR,0.1754,0.1754,1,0.168111,0.6253,0.3528,1.513,1.4608,5.1453
Eric Yost,SDP,0.1591,0.2521,1,0.131889,0.6681,0.5231,1.187,1.5887,5.02911
Austin Bergner,,0.1477,0.3057,1,0.158333,0.746,0.4873,1.425,1.531,5.12019
Kenny Serwa,DET,0.1754,0.1754,1,0.141667,0.5716,0.4293,1.275,1.5594,5.18598
Johan Dominguez,,0.1688,0.2068,1,0.153444,0.6683,0.4458,1.381,1.5492,5.24619
Caden Hunter,BAL,0.1728,0.1878,1,0.143556,0.7858,0.5685,1.292,1.5997,5.0607
Rodney Theophile,,0.1754,0.1754,1,0.152,0.7319,0.4936,1.368,1.5525,5.17923
Yorman Galindez,MIL,0.1591,0.2521,1,0.145556,0.7556,0.538,1.31,1.5628,5.00508
Kash Mayfield,SDP,0.1754,0.1754,1,0.152889,0.7945,0.5354,1.376,1.551,4.99419
Juan Daniel Encarnacion,,0.1691,0.2051,1,0.169667,0.7055,0.3987,1.527,1.4715,5.17257
Chad Donato,,0.1693,0.2043,1,0.169556,0.6705,0.3843,1.526,1.4859,5.23143
Brendan Girton,NYM,0.1709,0.1969,1,0.138667,0.7663,0.5687,1.248,1.5934,5.05323
Jacob Denner,SEA,0.1754,0.1754,1,0.148222,0.6651,0.4747,1.334,1.5393,4.9401
Mason Marriott,ARI,0.1754,0.1754,1,0.138778,0.6611,0.5126,1.249,1.6452,5.52924
Matt Swarmer,,0.1272,0.4022,1,0.168556,0.7826,0.4699,1.517,1.5251,5.23152
Connor Overton,,0.1754,0.1754,1,0.167556,0.6121,0.3544,1.508,1.4874,5.24142
Christian Mejias,,0.1712,0.1952,1,0.166889,0.6923,0.4043,1.502,1.4805,5.16951
Cesar Gomez,,0.1209,0.4319,1,0.152556,0.6234,0.4317,1.373,1.5497,5.21901
Boston Bateman,BAL,0.1677,0.2117,1,0.132556,0.6876,0.5494,1.193,1.623,5.05737
Dan Straily,,0.1733,0.1853,1,0.157556,0.6928,0.4445,1.418,1.5388,5.27157
Ben Sears,KCR,0.1156,0.4566,1,0.156333,0.6113,0.3979,1.407,1.5383,5.36319
Alex Valverde,,0.1593,0.2513,1,0.166111,0.6767,0.4029,1.495,1.4972,5.22495
Wande Torres,MIL,0.1646,0.2266,1,0.135556,0.6529,0.5012,1.22,1.5612,4.87845
Kenya Huggins,ATH,0.1489,0.2999,1,0.150444,0.7125,0.5025,1.354,1.5999,5.34186
Garrett Gainey,TBR,0.1518,0.2868,1,0.181333,0.6849,0.3487,1.632,1.4175,5.02326
Devin Futrell,BOS,0.1625,0.2365,1,0.161333,0.5997,0.3815,1.452,1.5167,5.23935
Brett Wichrowski,MIL,0.1647,0.2257,1,0.154778,0.6806,0.4436,1.393,1.5066,5.03919
Jake Odorizzi,,0.1705,0.1985,1,0.179556,0.7339,0.3876,1.616,1.46,5.2056
Kelvis Salcedo,DET,0.1754,0.1754,1,0.132556,0.6676,0.5434,1.193,1.6198,5.16708
Sam Armstrong,MIN,0.1714,0.1944,1,0.151333,0.6106,0.407,1.362,1.5179,5.20047
Trent Palmer,,0.1198,0.4368,1,0.144778,0.7529,0.5419,1.303,1.5935,5.20524
Luis Moreno,MIA,0.1595,0.2505,1,0.143222,0.6353,0.4718,1.289,1.5711,5.20317
Grant Gavin,,0.1453,0.3173,1,0.180778,0.7699,0.4126,1.627,1.4821,5.2263
Spencer Adams,TEX,0.1754,0.1754,1,0.171778,0.6137,0.3467,1.546,1.483,5.25627
Joe Elbis,,0.1754,0.1754,1,0.149222,0.6107,0.4324,1.343,1.5757,5.48397
Jacob Watters,TBR,0.1754,0.1754,1,0.142889,0.6926,0.517,1.286,1.5818,5.14971
Nick Fraze,,0.1607,0.2447,1,0.155333,0.6649,0.4308,1.398,1.5235,5.21406
Zach Root,LAD,0.1754,0.1754,1,0.162444,0.7946,0.51,1.462,1.5464,5.07195
Preston Johnson,MIN,0.1646,0.2266,1,0.153778,0.8002,0.5482,1.384,1.5732,5.21811
Kiefer Lord,BAL,0.1754,0.1754,1,0.148222,0.7751,0.5531,1.334,1.6135,5.28273
Jace Kaminska,MIN,0.1733,0.1853,1,0.154333,0.6473,0.4438,1.389,1.5559,5.29731
Jack Bowery,SEA,0.1518,0.2868,1,0.136556,0.5848,0.4828,1.229,1.5712,4.89546
Sterling Sharp,,0.1716,0.1936,1,0.163444,0.6143,0.3842,1.471,1.5318,5.44167
Ky Bush,CHW,0.1754,0.1754,1,0.151778,0.6999,0.4941,1.366,1.5535,5.02479
Nick Dombkowski,PIT,0.1181,0.4451,1,0.158667,0.6508,0.4367,1.428,1.5307,5.14512
Will Schomberg,MIA,0.1754,0.1754,1,0.158,0.8153,0.5159,1.422,1.5296,5.20497
Tim Brennan,,0.1533,0.2793,1,0.151778,0.6311,0.4434,1.366,1.5617,5.27508
Hyun-il Choi,,0.1591,0.2521,1,0.167333,0.6215,0.3508,1.506,1.4572,5.1822
Dylan MacLean,TEX,0.173,0.187,1,0.172556,0.6388,0.3703,1.553,1.4425,4.97169
Ivran Romero,MIN,0.1486,0.3016,1,0.142333,0.6622,0.5024,1.281,1.6024,5.28525
Avery Short,ARI,0.1754,0.1754,1,0.151556,0.537,0.3733,1.364,1.5423,5.38056
Keyner Martinez,SFG,0.1754,0.1754,1,0.133111,0.728,0.5906,1.198,1.6155,5.12874
Juan Valera,BOS,0.1754,0.1754,1,0.147222,0.7238,0.526,1.325,1.6106,5.41269
Braeden Fausnaught,PHI,0.1688,0.2068,1,0.166556,0.6748,0.417,1.499,1.4842,5.02938
Jacob Bresnahan,SFG,0.1754,0.1754,1,0.141333,0.727,0.5622,1.272,1.5902,5.067
Dasan Hill,MIN,0.1754,0.1754,1,0.128556,0.8465,0.6902,1.157,1.6763,5.05917
Niko Mazza,SFG,0.1582,0.2562,1,0.124111,0.685,0.5993,1.117,1.6484,5.14116
Luis De La Torre,SFG,0.1754,0.1754,1,0.126,0.7626,0.641,1.134,1.6383,4.97448
Manuel Rodriguez,MIL,0.1733,0.1853,1,0.208222,0.704,0.2597,1.874,1.3201,5.01111
Dameivi Tineo,MIA,0.1732,0.1862,1,0.123333,0.7642,0.6533,1.11,1.6779,5.05854
Yenrri Rojas,CHC,0.1435,0.3255,1,0.149333,0.6282,0.4538,1.344,1.5527,5.20857
Travis Smith,MIL,0.1228,0.4228,1,0.149889,0.5962,0.4361,1.349,1.5398,5.07285
Joshua Loeschorn,PIT,0.107,0.497,1,0.165111,0.6725,0.4167,1.486,1.4955,5.19399
Wyatt Crowell,LAD,0.1489,0.2999,1,0.121667,0.775,0.6492,1.095,1.6613,4.91085
Deyni Olivero,,0.1754,0.1754,1,0.147556,0.5537,0.4221,1.328,1.6072,5.5917
Rio Britton,ARI,0.1595,0.2505,1,0.123111,0.6768,0.6053,1.108,1.7065,5.36328
Jacob Kisting,TBR,0.1702,0.2002,1,0.173889,0.6917,0.4051,1.565,1.4877,5.24709
Mike Montgomery,,0.1712,0.1952,1,0.162222,0.7223,0.4674,1.46,1.5344,5.10003
Conner Loeprich,,0.1754,0.1754,1,0.176333,0.6931,0.3893,1.587,1.4801,5.29155
Rory Fox,NYY,0.1728,0.1878,1,0.167444,0.6681,0.4183,1.507,1.4924,5.0301
Dalton Rogers,BOS,0.1581,0.2571,1,0.138556,0.7572,0.6023,1.247,1.6455,5.19885
Luke Fox,LAD,0.1754,0.1754,1,0.17,0.8142,0.5007,1.53,1.5167,5.05638
Cade Smith,NYY,0.173,0.187,1,0.169,0.7277,0.4471,1.521,1.5005,5.0697
Tony Dibrell,,0.1595,0.2505,1,0.175444,0.7164,0.4155,1.579,1.5017,5.32728
Drake Fellows,PHI,0.1754,0.1754,1,0.16,0.6312,0.4285,1.44,1.5281,5.18211
Brayan Mendoza,MIA,0.1096,0.4846,1,0.128111,0.6556,0.5683,1.153,1.6332,5.03775
Dylan Jordan,LAA,0.1754,0.1754,1,0.140333,0.7261,0.5738,1.263,1.6239,5.17842
Peyton Stumbo,PIT,0.1733,0.1853,1,0.161889,0.5918,0.3845,1.457,1.5117,5.28291
Blake Beers,ATH,0.1577,0.2587,1,0.170556,0.6785,0.397,1.535,1.5107,5.39154
Mike Minor,,0.1754,0.1754,1,0.177,0.7079,0.3988,1.593,1.4906,5.28291
Mavis Graves,PHI,0.1754,0.1754,1,0.143667,0.7964,0.593,1.293,1.59,4.99599
Sean Hunley,,0.1481,0.3041,1,0.159889,0.5628,0.3686,1.439,1.5088,5.28507
Johnny King,TOR,0.1754,0.1754,1,0.148444,0.8389,0.6102,1.336,1.6058,5.08779
Ryan Costeiu,LAA,0.1754,0.1754,1,0.171556,0.7367,0.4439,1.544,1.4916,5.18877
Kendry Chourio,KCR,0.1754,0.1754,1,0.163444,0.608,0.3903,1.471,1.546,5.51331
Lucas Gordon,CHW,0.1754,0.1754,1,0.163444,0.7516,0.4958,1.471,1.5102,4.95261
Jay Groome,,0.1754,0.1754,1,0.153111,0.74,0.5336,1.378,1.5872,5.18688
Enmanuel Pinales,SDP,0.1667,0.2167,1,0.166667,0.6906,0.4445,1.5,1.5181,5.20344
Jake Walters,,0.1316,0.3816,1,0.16,0.7028,0.4625,1.44,1.5392,5.27841
Jaime Arias,,0.1263,0.4063,1,0.171444,0.6927,0.4235,1.543,1.4853,5.10687
Emmett Olson,MIA,0.1712,0.1952,1,0.143556,0.6063,0.4819,1.292,1.5893,5.18418
Dylan DeLucia,CLE,0.1733,0.1853,1,0.179667,0.716,0.3961,1.617,1.4853,5.34753
Henry Lalane,NYY,0.1728,0.1878,1,0.152333,0.7491,0.5351,1.371,1.5663,4.98267
Hueston Morrill,NYY,0.1253,0.4113,1,0.171778,0.7117,0.433,1.546,1.498,5.0967
Aiven Cabral,ATL,0.1456,0.3156,1,0.155,0.6051,0.4401,1.395,1.5792,5.34609
Kyle Ayers,ARI,0.1289,0.3939,1,0.138667,0.5509,0.4774,1.248,1.6528,5.5647
Josh Knoth,MIL,0.1754,0.1754,1,0.149889,0.6838,0.512,1.349,1.5799,5.15295
Duncan Snider,,0.1695,0.2035,1,0.158889,0.6649,0.458,1.43,1.5622,5.34438
Wellington Aracena,ARI,0.173,0.187,1,0.120444,0.6761,0.6401,1.084,1.7382,5.47254
Rayner Castillo,DET,0.1754,0.1754,1,0.130889,0.5554,0.509,1.178,1.6373,5.25051
Norwith Gudiño,,0.13,0.389,1,0.166444,0.612,0.3956,1.498,1.5441,5.50125
Manuel Urias,,0.1609,0.2439,1,0.171333,0.6471,0.402,1.542,1.5039,5.27013
Jack Dashwood,HOU,0.1163,0.4533,1,0.178444,0.7237,0.4208,1.606,1.4713,5.11101
Dominic Perachi,PIT,0.1754,0.1754,1,0.145556,0.6142,0.4757,1.31,1.5771,5.17743
Brody Brecht,COL,0.1754,0.1754,1,0.147556,0.7801,0.5893,1.328,1.7071,5.71779
Chen Zhong-Ao Zhuang,ATH,0.1707,0.1977,1,0.193,0.6526,0.3192,1.737,1.453,5.4126
Williander Moreno,,0.1351,0.3651,1,0.169333,0.5965,0.3706,1.524,1.508,5.33799
Adrian Chaidez,,0.1253,0.4113,1,0.175111,0.8059,0.4804,1.576,1.5132,5.2956
Carson Fischer,WSN,0.1754,0.1754,1,0.150556,0.5043,0.3967,1.355,1.574,5.32593
Zach Royse,ATL,0.173,0.187,1,0.152333,0.6314,0.4762,1.371,1.6088,5.40909
Drake George,SFG,0.1726,0.1886,1,0.142,0.597,0.4978,1.278,1.6109,5.3505
Allen Facundo,NYY,0.1754,0.1754,1,0.144333,0.7934,0.6004,1.299,1.6039,4.97034
Cory Lewis,MIN,0.1737,0.1837,1,0.151111,0.7828,0.5915,1.36,1.6127,5.25708
Danny Duffy,,0.1726,0.1886,1,0.165889,0.8178,0.5448,1.493,1.5465,5.15952
Fernando Perez,TOR,0.1754,0.1754,1,0.175889,0.6454,0.3797,1.583,1.4925,5.33952
Hunter Owen,KCR,0.1547,0.2727,1,0.171,0.6768,0.418,1.539,1.517,5.35104
Austin Gordon,LAA,0.1754,0.1754,1,0.183556,0.7019,0.3779,1.652,1.4607,5.30649
Morgan McSweeney,,0.1726,0.1886,1,0.167556,0.6506,0.4283,1.508,1.5212,5.27616
Julio Mendez,MIA,0.1682,0.2092,1,0.130667,0.6829,0.5967,1.176,1.6515,5.11956
Jean Cabrera,PHI,0.173,0.187,1,0.156222,0.627,0.4471,1.406,1.5368,5.18256
Victor Munoz,,0.1377,0.3527,1,0.175556,0.6809,0.4039,1.58,1.5029,5.36616
Zach King,,0.1561,0.2661,1,0.149556,0.6768,0.51,1.346,1.596,5.24457
Jackson Wentworth,TOR,0.1732,0.1862,1,0.173556,0.6331,0.3944,1.562,1.5056,5.30919
Garrett Horn,MIN,0.1677,0.2117,1,0.144222,0.7437,0.587,1.298,1.6384,5.2614
Nick Sando,CIN,0.17,0.201,1,0.167222,0.8017,0.5255,1.505,1.5663,5.22153
Michael Kennedy,CLE,0.1253,0.4113,1,0.155667,0.6645,0.4833,1.401,1.5775,5.25645
Justin Jarvis,,0.1654,0.2224,1,0.169556,0.6815,0.4406,1.526,1.5199,5.29002
Peyton Fosher,MIA,0.1279,0.3989,1,0.142889,0.7272,0.5794,1.286,1.65,5.38308
Eriq Swan,WSN,0.1639,0.2299,1,0.150111,0.7683,0.579,1.351,1.6169,5.27706
Chandler Murphy,TBR,0.1461,0.3131,1,0.159111,0.6368,0.4496,1.432,1.5584,5.33934
Miguel Mendez,SDP,0.1754,0.1754,1,0.157667,0.7833,0.5366,1.419,1.5542,5.20497
Aaron Brown,,0.1646,0.2266,1,0.174111,0.6204,0.3846,1.567,1.5062,5.35482
Ryan Cusick,PHI,0.1279,0.3989,1,0.136889,0.7124,0.5951,1.232,1.6402,5.17113
Adam Serwinowski,LAD,0.1754,0.1754,1,0.163444,0.8082,0.5417,1.471,1.5474,5.07177
Carson Dorsey,BAL,0.1395,0.3445,1,0.140556,0.6503,0.5508,1.265,1.6532,5.25339
Austin Cates,TOR,0.1754,0.1754,1,0.180778,0.7128,0.4253,1.627,1.4906,5.28129
Zach Plesac,,0.1754,0.1754,1,0.177333,0.599,0.3706,1.596,1.5065,5.30919
Chung-Hsiang Huang,ARI,0.166,0.22,1,0.144222,0.5933,0.4875,1.298,1.6448,5.64696
Mike Ruff,,0.1423,0.3313,1,0.167667,0.6874,0.4474,1.509,1.5405,5.38983
Bryce Conley,NYM,0.1714,0.1944,1,0.175778,0.7093,0.4337,1.582,1.4787,5.15745
Jackson Steensma,SEA,0.1625,0.2365,1,0.157333,0.7122,0.5201,1.416,1.5721,5.20596
Mitch Myers,ATH,0.1721,0.1911,1,0.177333,0.6036,0.3643,1.596,1.5244,5.52015
Tommy Sommer,,0.17,0.201,1,0.162667,0.7026,0.4975,1.464,1.566,5.25483
Anderson Brito,TBR,0.1754,0.1754,1,0.153667,0.7942,0.584,1.383,1.6041,5.29686
Kolten Smith,MIN,0.1339,0.3709,1,0.156444,0.7007,0.5161,1.408,1.5952,5.39037
Ethan Bagwell,ATL,0.1754,0.1754,1,0.153333,0.6053,0.4601,1.38,1.5968,5.41692
Connor Oliver,PIT,0.1574,0.2604,1,0.147889,0.6919,0.5447,1.331,1.6086,5.23161
Izack Tiger,TEX,0.1572,0.2612,1,0.157556,0.7094,0.5226,1.418,1.5956,5.3325
Zane Mills,CHC,0.1754,0.1754,1,0.160556,0.6262,0.4493,1.445,1.5577,5.37111
Aiden May,MIA,0.1754,0.1754,1,0.142333,0.5964,0.5037,1.281,1.6321,5.40612
Corey Avant,ATH,0.1754,0.1754,1,0.154778,0.7236,0.5425,1.393,1.6298,5.48199
Chase Chaney,NYY,0.1395,0.3445,1,0.173667,0.5546,0.3412,1.563,1.475,5.14899
Jagger Haynes,SDP,0.1754,0.1754,1,0.143111,0.6978,0.5588,1.288,1.6103,5.12199
Cole Irvin,LAD,0.1312,0.3832,1,0.164667,0.6379,0.4224,1.482,1.5327,5.21694
Aldrin Batista,CHW,0.117,0.45,1,0.154778,0.6765,0.4982,1.393,1.5685,5.19777
Isaac Ayon,LAD,0.1268,0.4038,1,0.161667,0.6721,0.4833,1.455,1.5798,5.30757
Hunter Dryden,SFG,0.1646,0.2266,1,0.142444,0.6572,0.5424,1.282,1.6169,5.3532
Blake Townsend,TEX,0.1698,0.2018,1,0.161556,0.6394,0.4374,1.454,1.5126,5.1363
Alex Clemmey,WSN,0.1754,0.1754,1,0.137778,0.758,0.6378,1.24,1.6504,5.08131
Huascar Ynoa,LAA,0.1754,0.1754,1,0.160333,0.6425,0.4605,1.443,1.5748,5.40918
Channing Austin,NYM,0.1754,0.1754,1,0.157556,0.7552,0.5482,1.418,1.5749,5.21307
Edgar Escobar,,0.1158,0.4558,1,0.174111,0.7021,0.4486,1.567,1.5302,5.37822
Yoel Tejeda Jr.,WSN,0.1754,0.1754,1,0.161333,0.6687,0.4775,1.452,1.5612,5.31099
Cole Reynolds,CHC,0.1635,0.2315,1,0.133222,0.6654,0.5819,1.199,1.6413,5.12514
Jose Montero,CIN,0.1667,0.2167,1,0.152,0.5947,0.4728,1.368,1.6089,5.35311
Jairo Solis,,0.166,0.22,1,0.180444,0.683,0.4073,1.624,1.5014,5.3991
Aníbal Sánchez,,0.1754,0.1754,1,0.178111,0.6966,0.4277,1.603,1.5284,5.48388
Connor Fenlong,DET,0.1595,0.2505,1,0.139778,0.585,0.5187,1.258,1.6397,5.36256
Bryan Garcia,,0.1754,0.1754,1,0.168111,0.7066,0.4722,1.513,1.5651,5.45751
Bryce Osmond,LAA,0.1432,0.3272,1,0.171778,0.7028,0.4617,1.546,1.5403,5.36949
